5459,"Wisconsin Air National Guard",\N,"","WAG","","United States","N"
5460,"Wisman Aviation",\N,"","WSM","WISMAN","United States","N"
5461,"Wizz Air",\N,"W6","WZZ","WIZZ AIR","Hungary","Y"
5462,"Wizz Air Hungary",\N,"8Z","WVL","WIZZBUL","Bulgaria","Y"
5463,"Wondair on Demand Aviation",\N,"","WNR","WONDAIR","Spain","N"
5464,"Woodgate Executive Air Charter",\N,"","CWY","CAUSEWAY","United Kingdom","N"
5465,"World Airways",\N,"WO","WOA","WORLD","United States","Y"
5466,"World Weatherwatch",\N,"","XWW","","Canada","N"
5467,"World Wing Aviation",\N,"","WWM","MANAS WING","Kyrgyzstan","N"
5468,"Worldspan",\N,"1P","","","United States","N"
5469,"Worldwide Air Charter Systems",\N,"","CSW","CHARTER SYSTEMS","Canada","N"
5470,"Worldwide Aviation Services",\N,"","WWS","","Pakistan","N"
5471,"Worldwide Jet Charter",\N,"","WWI","WORLDWIDE","United States","N"
5472,"Wright Air Lines",\N,"","WRT","WRIGHT-AIR","United States","N"
5473,"Wright Air Service",\N,"8V","WRF","WRIGHT FLYER","United States","N"
5474,"Wuhan Airlines",\N,"","CWU","WUHAN AIR","China","N"
5475,"Wycombe Air Centre",\N,"","WYC","WYCOMBE","United Kingdom","N"
5476,"Wyoming Airlines",\N,"","WYG","WYOMING","United States","N"
5479,"XL Airways France",\N,"SE","SEU","STARWAY","France","Y"
5480,"XP Internation",\N,"","XPS","XP PARCEL","Netherlands","N"
5481,"Xabre Aerolineas",\N,"","XAB","AERO XABRE","Mexico","N"
5482,"Xclusive Jet Charter Limited",\N,"","XJC","EXCLUSIVE JET","United Kingdom","N"
5483,"Xerox Corporation",\N,"","XER","XEROX","United States","N"
5484,"Xiamen Airlines",\N,"MF","CXA","XIAMEN AIR","China","Y"
5485,"Xinjiang Airlines",\N,"","CXJ","XINJIANG","China","N"
5486,"Xjet Limited",\N,"","XJT","XRAY","United Kingdom","N"
5487,"Xtra Airways",\N,"XP","CXP","RUBY MOUNTAIN","United States","N"
5490,"Yak-Service",\N,"","AKY","YAK-SERVICE","Russia","N"
5491,"Yakolev",\N,"","YAK","YAK AVIA","Russia","N"
5492,"Yamal Airlines",\N,"YL","LLM","YAMAL","Russia","Y"
5493,"Yana Airlines",\N,"","CYG","VICAIR","Cambodia","N"
5494,"Yangtze River Express",\N,"Y8","YZR","YANGTZE RIVER","China","N"
5495,"Yellow Wings Air Services",\N,"","ELW","YELLOW WINGS","Kenya","N"
5496,"Yemenia",\N,"IY","IYE","YEMENI","Yemen","Y"
5497,"Yerevan-Avia",\N,"","ERV","YEREVAN-AVIA","Armenia","N"
5498,"Young Flying Service",\N,"","YFS","YOUNG AIR","United States","N"
5499,"Yuhi Air Lines",\N,"","AYU","","Japan","N"
5500,"Yuzhnaya Aircompany",\N,"","UGN","PLUTON","Kazakhstan","N"
5501,"Yuzhmashavia",\N,"","UMK","YUZMASH","Ukraine","Y"
5504,"Z-Avia",\N,"","RZV","ZEDAVIA","Armenia","N"
5505,"Zagros Airlines",\N,"","IZG","ZAGROS","Iran","N"
5506,"Zaire Aero Service",\N,"","ZAI","ZASAIR","Democratic Republic of Congo","N"
5507,"Zairean Airlines",\N,"","ZAR","ZAIREAN","Democratic Republic of Congo","N"
5508,"Zambian Airways",\N,"Q3","MBN","ZAMBIANA","Zambia","N"
5509,"Zambezi Airlines",\N,"","ZMA","ZAMBEZI WINGS","Zambia","N"
5510,"Zanair",\N,"","TAN","ZANAIR","Tanzania","Y"
5511,"Zantop International Airlines",\N,"","ZAN","ZANTOP","United States","N"
5512,"ZAS Airlines of Egypt",\N,"","ZAS","ZAS AIRLINES","Egypt","N"
5513,"Zenith Air",\N,"","AZR","ZENAIR","South Africa","N"
5514,"Zenmour Airlines",\N,"","EMR","ZENMOUR","Mauritania","N"
5515,"Zephyr Express",\N,"","RZR","RECOVERY","United States","N"
5516,"Zhejiang Airlines",\N,"","CJG","ZHEJIANG","China","N"
5517,"Zhetysu",\N,"","JTU","ZHETYSU","Kazakhstan","N"
5518,"Zhez Air",\N,"","KZH","","Kazakhstan","N"
5519,"Zhongfei General Aviation",\N,"","CFZ","ZHONGFEI","China","N"
5520,"Zhongyuan Aviation",\N,"","CYN","ZHONGYUAN","China","N"
5521,"Zip",\N,"3J","WZP","ZIPPER","Canada","N"
5522,"Zimex Aviation",\N,"C4","IMX","ZIMEX","Switzerland","N"
5523,"Zoom Airlines",\N,"Z4","OOM","ZOOM","Canada","Y"
5524,"Zoom Airways",\N,"","ZAW","ZED AIR","Bangladesh","N"
5525,"Zorex",\N,"","ORZ","ZOREX","Spain","N"
5526,"Zracno Pristaniste Mali Losinj",\N,"","MLU","MALI LOSINJ","Croatia","N"
5533,"Tyrolean Airways",\N,\N,"TYR","TYROLEAN",\N,"Y"
5556,"buzz",\N,"UK","BUZ",\N,\N,"N"
5559,"Maldivian Air Taxi",\N,"8Q",\N,\N,"Maldives","Y"
5584,"Sky Express","SkyExpress","XW","SXR","SKYSTORM","Russia","Y"
5640,"Yellow Air Taxi","","Y0",\N,"","United States","N"
5651,"Royal Air Cambodge","","VJ","RAC","","Cambodia","Y"
5813,"Air Mandalay","","6T",\N,"Six Tango","Burma","Y"
5833,"TEA Switzerland","","","4SW","","Switzerland","N"
5905,"TAN-SAHSA","","SH",\N,"Sierra Hotel","Honduras","N"
5982,"Air Busan",\N,"BX","ABL","Air Busan","Republic of Korea","Y"
6002,"TUI Airlines Belgium","now Jetairlfy","TB","TUB","BEAUTY","Belgium","N"
6182,"Arctic Air","","","AKR","Arctic Norway","Norway","N"
6183,"Braathens","Braathens SAFE","BU","BRA","Braathens","Norway","N"
6196,"Globus","","GH","GLP","","Russia","Y"
6222,"Air Kazakhstan","","9Y","KZK","Kazakh","Kazakhstan","Y"
6557,"Japan Air System","","JD","JAS","Air System","Japan","Y"
6578,"Annsett New Zealand (NZA)","","ZQ",\N,"","New Zealand","N"
6855,"EasyJet (DS)","","DS",\N,"","Switzerland","Y"
6856,"Rheintalflug","","","RTL","Rheintal","Austria","N"
6860,"Dan-Air London","","","DAN","","United Kingdom","N"
6862,"Fred. Olsen","","","FOF","","Norway","N"
8359,"Star Peru (2I)","","2I",\N,"","Peru","Y"
8434,"Robin Hood Aviation","","","RHA","Sherwood","Austria","N"
8461,"Carnival Air Lines","","KW",\N,"Carnival Air","United States","Y"
8463,"United Airways","","4H","UBD","UNITED BANGLADESH","Bangladesh","Y"
8523,"Inter European Airways","","","IEA","","United Kingdom","N"
8568,"Trans Maldivian Airways","","M8","TMW","","Maldives","N"
8576,"Fly540","","5H","FFV","SWIFT TANGO","Kenya","Y"
8745,"Transavia France","","TO","TVF","FRENCH SUN","France","Y"
8809,"Island Air (WP)","","WP","MKU","","United States","Y"
9018,"1-2-go","fly 1-2-go","OG",\N,"","Thailand","N"
9082,"Uni Air","","B7","UIA","Glory","Taiwan","Y"
9135,"Gomelavia","","YD",\N,"","Belarus","Y"
9225,"NordWind Airlines","NordWind Airlines","","NWS","NORDLAND","Russia","N"
9239,"Red Wings","Avialinii 400","WZ","RWZ","AIR RED","Russia","Y"
9286,"Hellenic Star Airways","","","HST","Hellenic Star","Greece","N"
9287,"BAE Systems Flight Training","","","BAZ","","Australia","N"
9335,"TUIfly (X3)","","11",\N,"","Germany","Y"
9343,"Felix Airways","","FU","FXX","","Yemen","Y"
9344,"Kostromskie avialinii","","K1","KOQ","","Russia","Y"
9373,"Greenfly","","XX","GFY","","Spain","Y"
9531,"Tajik Air","","7J",\N,"","Tajikistan","Y"
9541,"Air Mozambique","","TM",\N,"","Mozambique","Y"
9577,"ELK Airways","","--","ELK","","Estonia","Y"
9620,"Gabon Airlines",\N,"GY","GBK","GABON AIRLINES","Gabon","Y"
9626,"MCA Airlines","","","MCA","CALSON","Sweden","Y"
9656,"Maldivo Airlines","","ML","MAV","Maldivo","Maldives","Y"
9666,"Virgin Pacific","","VH","VNP","","Fiji","Y"
9764,"Zest Air","","Z2",\N,"","Philippines","Y"
9784,"Yangon Airways","","HK",\N,"Hotel Kilo","Burma","Y"
9793,"Transport Aérien Transrégional","TAT","IJ",\N,"","France","N"
9798,"LÍO Flugmennt","","","LIO","","Iceland","N"
9808,"Minerva Airlines","","N4",\N,"","Italy","N"
9809,"Eastar Jet","","ZE","ESR","Eastar","South Korea","Y"
9810,"Jin Air","","LJ","JNA","Jin Air","South Korea","Y"
9811,"Wataniya Airways","","","KW1","","Kuwait","Y"
9814,"Aéris (Priv)","","SH",\N,"","France","N"
9818,"Air Arabia Maroc","","3O",\N,"Air Arabia","Morocco","Y"
9825,"Baltic Air lines","","B1","BA1","Baltic","Latvia","Y"
9828,"Ciel Canadien","","YC","YCC","Ciel","Canada","Y"
9829,"Canadian National Airways","","CN","YCP","CaNational","Canada","Y"
9833,"Epic Holiday","Epic Holidays","FA","4AA","Epic","United States","Y"
9838,"Indochina Airlines","","","AXC","Airspup","Vietnam","Y"
9840,"JetWind","","","JWW","Jetwind","United States","N"
9851,"Air Comet Chile","","3I",\N,"","Chile","Y"
9853,"Nazca","","-.",\N,"","Peru","N"
9859,"German Air Force - FLB","","","FLB","FLB","Germany","Y"
10069,"City-Air Germany","","","CIP","","Germany","N"
10094,"Voronezhskie Airlanes","","DN",\N,"","Russia","N"
10114,"Line Blue","","L8","LBL","Bluebird","Germany","Y"
10117,"FlyLAL Charters","","","LLC","","Lithuania","Y"
10118,"Blue Sky America","","BU","BKY","","United States","N"
10119,"Texas Spirit","","XS","TXP","","United States","N"
10121,"Illinois Airways","","IL","ILW","","United States","N"
10122,"Salzburg arrows","SZA","SZ",\N,"SZA","Austria","Y"
10123,"Texas Wings","","TQ","TXW","TXW","United States","Y"
10124,"California Western","","KT","CWS","","United States","N"
10128,"Dennis Sky","Dennis Sky Holding","DH","DSY","DSY","Israel","Y"
10224,"Zz","","ZZ",\N,"","Belgium","Y"
10226,"Atifly","","A1","A1F","atifly","United States","Y"
10318,"Air UK","","UK",\N,"","United Kingdom","N"
10334,"Suckling Airways","","CB",\N,"","United Kingdom","N"
10367,"Reno Sky","","RY",\N,"","United States","N"
10371,"Aerolineas heredas santa maria","","","SZB","","Dominican Republic","Y"
10372,"Ciao Air","","99",\N,"","Italy","Y"
10642,"Jc royal.britannica","","","JRB","","United Kingdom","Y"
10646,"Birmingham European","","VB",\N,"","United Kingdom","N"
10650,"Pal airlines","","5P",\N,"","Chile","Y"
10673,"CanXpress","","C1","CA1","CAX","Canada","Y"
10674,"Danube Wings (V5)","","V5",\N,"","Slovakia","Y"
10675,"Sharp Airlines","","SH","SHA","SHARP","Australia","Y"
10683,"CanXplorer","","C2","CAP","","Canada","Y"
10715,"Click (Mexicana)","","QA",\N,"","Mexico","Y"
10735,"World Experience Airline","WEA","W1","WE1","WEA","Canada","Y"
10737,"ALAK","","J4",\N,"","Russia","Y"
10738,"AJT Air International","","E9",\N,"","Russia","N"
10739,"Air Choice One","","3E",\N,"","United States","Y"
10740,"Tianjin Airlines","","","GCR","","China","Y"
10741,"China United","","KN",\N,"","China","Y"
10748,"Locair","","ZQ","LOC","LOCAIR","United States","Y"
10758,"Safi Airlines","","4Q",\N,"","Afghanistan","Y"
10765,"SeaPort Airlines","","K5","SQH","SASQUATCH","United States","Y"
10776,"Salmon Air","","S6",\N,"","United States","Y"
10796,"Fly Illi","","IL","ILY","","United States","N"
10798,"Bobb Air Freight","","01",\N,"","Germany","Y"
10800,"Star1 Airlines","","V9","HCW","","Lithuania","Y"
10845,"Pelita","","6D",\N,"","Indonesia","Y"
10902,"Alpi Eagles (E8)","","E8",\N,"","Italy","N"
10912,"Alaska Seaplane Service","","J5",\N,"","United States","Y"
10929,"TAN","","T8",\N,"","Argentina","N"
10945,"Enerjet","","","ENJ","ENERJET AIR","Canada","Y"
10955,"MexicanaLink","","I6","MXI","LINK","Mexico","Y"
10960,"Island Spirit","","IP","ISX","","Iceland","Y"
10969,"TACA Peru","","T0",\N,"TACA PERU","Peru","Y"
11700,"Orbest","","","OBS","ORBEST","Portugal","Y"
11719,"Southern Air Charter","","","SOA","","Bahamas","Y"
11724,"SVG Air","","","SVG","Grenadines","Saint Vincent and the Grenadines","Y"
11726,"Air Century","","","CEY","","Dominican Republic","Y"
11731,"Pan Am World Airways Dominicana","PAWA Dominicana","7Q",\N,"PAWA","Dominican Republic","Y"
11732,"Primera Air","","PF",\N,"PRIMERA","Iceland","Y"
11741,"Air Antilles Express","","3S",\N,"GREEN BIRD","Guadeloupe","Y"
11751,"Sol Lineas Aereas","","","OLS","FLIGHT SOL","Argentina","Y"
11755,"Regional Paraguaya","","P7","REP","REGIOPAR","Paraguay","Y"
11761,"VIP Ecuador","","V6",\N,"","Ecuador","Y"
11762,"Transportes Aereos Cielos Andinos","","","NDN","ANDINOS","Peru","Y"
11763,"Peruvian Airlines","","P9",\N,"","Peru","Y"
11765,"EasyFly","","","EFY","EASYFLY","Colombia","Y"
11767,"Polar Airlines","","ЯП",\N,"","Russia","Y"
11794,"Catovair","","OC",\N,"CATOVAIR","Mauritius","Y"
11795,"Andalus Lineas Aereas","","","ANU","Andalus","Spain","Y"
11798,"Air 26","","","DCD","DUCARD","Angola","Y"
11800,"Mauritania Airways","","","MTW","MAURITANIA AIRWAYS","Mauritania","Y"
11802,"CEIBA Intercontinental","","","CEL","CEIBA LINE","Equatorial Guinea","Y"
11804,"Halcyonair","","7Z",\N,"CREOLE","Cape Verde","Y"
11805,"Business Aviation","","4P",\N,"AFRICAN BUSINESS","Congo (Kinshasa)","Y"
11806,"Compagnie Africaine d\\'Aviation","","E9",\N,"AFRICOMPANY","Congo (Kinshasa)","Y"
11808,"Zambia Skyways","","K8",\N,"ZAMBIA SKIES","Zambia","Y"
11811,"AlMasria Universal Airlines","","UJ","LMU","ALMASRIA","Egypt","Y"
11813,"EgyptAir Express","","","MSE","EGYPTAIR EXPRESS","Egypt","Y"
11814,"SmartLynx Airlines","","6Y",\N,"","Latvia","Y"
11815,"Air Italy Egypt","","","EUD","","Egypt","Y"
11816,"KoralBlue Airlines","","K7","KBR","KORAL BLUE","Egypt","Y"
11820,"Wind Rose Aviation","","","WRC","WIND ROSE","Ukraine","Y"
11823,"Elysian Airlines","","E4","GIE","","Cameroon","Y"
11833,"Sevenair","","","SEN","SEVENAIR","Tunisia","Y"
11834,"Hellenic Imperial Airways","","HT","IMP","IMPERIAL","Greece","Y"
11836,"Amsterdam Airlines","","WD","AAN","AMSTEL","Netherlands","Y"
11838,"Arik Niger","","Q9","NAK","","Niger","Y"
11839,"Dana Air","","DA",\N,"DANACO","Nigeria","Y"
11840,"STP Airways","","8F","STP","SAOTOME AIRWAYS","Sao Tome and Principe","Y"
11843,"Med Airways","","7Y",\N,"FLYING CARPET","Lebanon","Y"
11850,"Skyjet Airlines","","UQ","SJU","SKYJET","Uganda","Y"
11855,"Air Volga","","G6",\N,"GOUMRAK","Russia","Y"
11856,"Transavia Denmark","","","TDK","","Denmark","Y"
11857,"Royal Falcon","","RL","RFJ","","Jordan","Y"
11873,"Euroline","","4L","MJX","GEO-LINE","Georgia","Y"
11922,"Worldways","","WG","WGC","","Canada","N"
11943,"Turkuaz Airlines","","","TRK","TURKU","Turkey","Y"
11947,"Athens Airways","","ZF",\N,"ATHENSAIR","Greece","Y"
11948,"Viking Hellas","","VQ","VKH","DELPHI","Greece","Y"
11949,"Norlandair","","","FNA","NORLAND","Iceland","Y"
11950,"Flugfelag Vestmannaeyja","","","FVM","ELEGANT","Iceland","Y"
11963,"Starline.kz","","DZ",\N,"ALUNK","Kazakhstan","Y"
11995,"Euro Harmony","Euro Harmony ","EH","EHM","","Portugal","N"
12960,"Lugansk Airlines","","L7",\N,"ENTERPRISE LUHANSK","Ukraine","Y"
12961,"Gryphon Airlines","","6P",\N,"","United States","Y"
12962,"Gadair European Airlines","","GP","GDR","GADAIR","Spain","Y"
12965,"Spirit of Manila Airlines","","SM","MNP","MANILA SKY","Philippines","Y"
12975,"Chongqing Airlines","","OQ","CQN","CHONG QING","China","Y"
12976,"Grand China Air","","","GDC","GRAND CHINA","China","Y"
12978,"West Air China","","PN","CHB","WEST CHINA","China","Y"
12990,"Falcon Air (IH)","","IH",\N,"","Sweden","N"
12997,"QatXpress","qatXpress","C3","QAX","","Qatar","Y"
13076,"OneChina","OneChina","1C","1CH","","China","Y"
13088,"NordStar Airlines","","Y7",\N,"","Russia","Y"
13089,"Joy Air","","JR","JOY","JOY AIR","China","Y"
13105,"Air India Regional","","CD",\N,"ALLIED","India","Y"
13106,"MDLR Airlines","","9H",\N,"MDLR","India","Y"
13107,"Jagson Airlines","","","JGN","JAGSON","India","Y"
13108,"Maldivian","","Q2",\N,"ISLAND AVIATION","Maldives","Y"
13130,"Xpressair","","XN",\N,"","Indonesia","Y"
13178,"Strategic Airlines","","VC",\N,"","Australia","Y"
13181,"Fars Air Qeshm","","","QFZ","FARS AIR","Iran","Y"
13187,"Eastok Avia","","","EAA","","Kyrgyzstan","Y"
13188,"Jupiter Airlines","","","JPU","JUPITERAIR","United Arab Emirates","Y"
13189,"Vision Air International","","","VIS","","Pakistan","Y"
13190,"Al-Naser Airlines","","NA",\N,"","Iraq","Y"
13200,"Fuji Dream Airlines","","JH",\N,"FUJI DREAM","Japan","Y"
13202,"Korea Express Air","","","KEA","","South Korea","Y"
13209,"Eznis Airways","","","EZA","EZNIS","Mongolia","Y"
13211,"Pacific Flier","","","PFL","KOROR","Palau","Y"
13217,"Syrian Pearl Airlines","","","PSB","","Syria","Y"
13218,"SGA Airlines","","5E",\N,"SIAM","Thailand","Y"
13242,"Air2there","","F8",\N,"","New Zealand","Y"
13254,"Avianova (Russia)","","AO",\N,"Nova","Russia","Y"
13303,"Parmiss Airlines (IPV)","","PA","IPV","IPV","Iran","Y"
13304,"EuropeSky","","ES","EUV","EuropeSky","Germany","Y"
13306,"BRAZIL AIR","BRAZIL AIR","GB","BZE","BRAZIL AIR","Brazil","Y"
13335,"Homer Air","Homer Sky","MR","OME","","Germany","Y"
13388,"Court Line","","??","???","","United Kingdom","N"
13389,"South West Africa Territory Force","SWATF","??","***","","Namibia","N"
13390,"Lombards Air","","++","---","","South Africa","N"
13391,"U.S. Air","","-+","--+","","United States","Y"
13392,"Flitestar","","GM","===","","South Africa","N"
13394,"Jayrow","","\\'","\\'\\","","Australia","Y"
13395,"Llloyd Helicopters","","::",":::","","Australia","N"
13397,"Wilderness Air","",";;",\N,"","Australia","Y"
13398,"Whitaker Air","","^^",\N,"","Australia","Y"
13633,"PanAm World Airways","","WQ","PQW","","United States","Y"
13690,"Virginwings","","YY","VWA","","Germany","Y"
13704,"KSY","Kreta Sky","KY","KSY","KSY","Greece","Y"
13732,"Buquebus Líneas Aéreas","","BQ","BQB","","Uruguay","Y"
13734,"SOCHI AIR","SOCHI","CQ","KOL","SLOW FROG","Russia","Y"
13757,"Wizz Air Ukraine","","WU","WAU","WIZZAIR UKRAINE","Ukraine","Y"
13781,"88","","47","VVN","","Cyprus","Y"
13815,"LCM AIRLINES","","LQ","LMM","","Russia","Y"
13838,"Aero Brazil","","BZ","BZL","","Brazil","N"
13899,"Cambodia Angkor Air (K6)","","K6",\N,"","Cambodia","Y"
13905,"Skyline nepc","","D5",\N,"","India","N"
13923,"THREE","","H3","T33","","China","N"
13936,"Royal European Airlines","","69",\N,"","United Kingdom","Y"
13947,"Tom\\'s & co airliners","Tom\\'s air","&T","T&O","T&","France","Y"
13983,"Azul","Azul Linhas Aéreas Brasileiras","AD","AZU","","Brazil","Y"
14061,"LSM Airlines","slowbird","PQ","LOO","slowbird","Russia","Y"
14069,"Zapolyarie Airlines","Zapolyarye Airlines","","PZY","","Russia","Y"
14073,"Finlandian","","","FN1","","Finland","Y"
14094,"LionXpress","lionXpress","C4","LIX","LIX","Cameroon","Y"
14109,"Nik Airways","","X1",\N,"","Saudi Arabia","N"
14118,"Genesis","","GK",\N,"","Pakistan","Y"
14388,"Congo Express","","XZ",\N,"EXPRESSWAYS","Congo (Kinshasa)","Y"
14485,"Fly Dubai","","FZ","FDB","","United Arab Emirates","Y"
14620,"Domenican Airlines","Domenican","D1","MDO","Domenican","Dominican Republic","Y"
14679,"ConneX European Airline","","","2CO","ConneX","Austria","Y"
14725,"Air Atlantic","","9A",\N,"Atlantic","Canada","N"
14728,"Air Ops","","CR",\N,"","Sweden","N"
14849,"Aereonautica militare","","JY","AXZ","","Italy","Y"
14858,"Kal Star Aviation","","","KLS","","Indonesia","Y"
14881,"LSM AIRLINES ","Russian. Yours Air Lines ","YZ","YZZ","Moscow frog ","Russia","Y"
14921,"Aero Lloyd (YP)","","YP","AEF","","Germany","N"
15814,"UTair-Express","","UR",\N,"","Russia","Y"
15837,"Huaxia","HUAXIA","G5",\N,"","China","Y"
15867,"Zabaykalskii Airlines","Baikal Airlines","ZP","ZZZ","Lakeair","Russia","Y"
15887,"CBM America","","","XBM","AIRMAX","United States","Y"
15893,"Marysya Airlines","MARYSYA AIRLINES","M4","1QA","MARSHAK AIR","Russia","Y"
15897,"N1","","N1",\N,"","Peru","Y"
15930,"Airlink (SAA)","","4Z",\N,"","South Africa","Y"
15939,"Westfalia Express VA","","","WFX","","Germany","Y"
15953,"JobAir","","3B",\N,"","Czech Republic","Y"
15970,"Zuliana de Aviacion","Zuliana","OD","ULA","","Venezuela","N"
15975,"Black Stallion Airways","","BZ","BSA","Stallion","United States","Y"
15984,"German International Air Lines","Germanair","GM","GER","","Germany","Y"
15985,"TrasBrasil","","TB","TBZ","","Brazil","Y"
15989,"TransBrasil Airlines","","TH","THS","","Brazil","Y"
15999,"China SSS","Chunqiu Airlines","9C",\N,"","China","Y"
16025,"Nihon.jet","","NJ",\N,"","Japan","N"
16084,"AIR INDOCHINE","","","IIA","","Vietnam","Y"
16093,"Transportes Aéreos Nacionales de Selva","","TJ",\N,"Aereos Selva","Peru","N"
16100,"Happy Air","","","HPY","","Thailand","Y"
16101,"Solar Air","","","SRB","Solar Air","Thailand","Y"
16103,"Air Mekong","","P8","MKG","Air Mekong","Vietnam","Y"
16110,"Harbour Air (Priv)","","H3",\N,"","Canada","Y"
16116,"Air Hamburg (AHO)","","HH","AHO","Air Hamburg","Germany","Y"
16120,"ZABAIKAL AIRLINES","ZABAIKAL ","Z6","ZTT","BAIKAL ","Russia","Y"
16127,"TransHolding","Trans","TI","THI","","Brazil","Y"
16130,"SUR Lineas Aereas","","","SZZ","","Argentina","Y"
16131,"Aerolineas Africanas","","","AA1","","Guinea","Y"
16133,"Yeti Airways","","YT",\N,"","Nepal","Y"
16134,"Georgian Airlines","","","GEG","","Georgia","N"
16135,"Yellowstone Club Private Shuttle","","Y1",\N,"YCS","United States","Y"
16136,"Caucasus Airlines","","NS",\N,"","Georgia","Y"
16139,"Serbian Airlines","","S1","SA1","","Serbia","Y"
16149,"Windward Islands Airways","","WM",\N,"Winair","Netherlands Antilles","Y"
16150,"TransHolding System","","YO","TYS","","Brazil","Y"
16151,"CCML Airlines","","CB","CCC","","Colombia","Y"
16197,"Air Charter International","","SF",\N,"","France","N"
16198,"Small Planet Airlines","","","ELC","","Lithuania","Y"
16234,"Fly Brasil","Fly Brasil","F1","FBL","FBL","Brazil","Y"
16260,"AUOS","AUOS","","AUK","AUOS","United Kingdom","N"
16261,"CB Airways UK ( Interliging Flights )","","1F","CIF","","United Kingdom","Y"
16262,"Fly Colombia ( Interliging Flights )","","3F","3FF","","Colombia","Y"
16264,"Trans Pas Air","","T6","TP6","","United States","Y"
16273,"KMV","","МИ",\N,"Air Minvody","Russia","Y"
16323,"Himalayan Airlines","Himalaya","HC","HYM","Himalayan","Nepal","Y"
16327,"Indya Airline Group","Indya1","G1","IG1","Indya1","India","Y"
16329,"Sunwing","","WG",\N,"sunwing","Canada","Y"
16358,"Turkish Wings Domestic","","","TWD","TWD","Turkey","Y"
16359,"Japan Regio","","ZX","ZXY","","Japan","Y"
16362,"OCEAN AIR CARGO","","","IXO","","India","Y"
16363,"Norte Lineas Aereas","NORTE","N0",\N,"","Argentina","Y"
16364,"Austral Brasil","Austral Brasil lineas aereas","W7",\N,"","Brazil","Y"
16373,"PEGASUS AIRLINES-","","H9",\N,"","Turkey","Y"
16399,"AirLiberté","","IJ",\N,"","France","N"
16409,"Nihon.jet connect","","","NX1","","Kyrgyzstan","Y"
